CountyDesc,FnsReportDate,ProgramCode,ProgramGroupCode,Name,SiteName,MealTypeCode,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal,ProgramGroupYear
SAN MATEO,Jan 2018,NSLP,NSLP,Summit Public Schools,Summit Public School: Rainier,NSLP_LUNCH,628,185,390,1203,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Summit Public Schools,Summit Public School: Shasta,NSLP_BREAKFAST_SEVERENEED,148,106,160,414,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Summit Public Schools,Summit Public School: Shasta,NSLP_LUNCH,323,220,405,948,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Summit Public Schools,Summit Preparatory Charter High,NSLP_BREAKFAST_SEVERENEED,527,173,85,785,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Summit Public Schools,Summit Preparatory Charter High,NSLP_LUNCH,801,213,222,1236,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Summit Public Schools,Summit Public School: Tahoma,NSLP_BREAKFAST_SEVERENEED,395,86,229,710,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Summit Public Schools,Summit Public School: Tahoma,NSLP_LUNCH,574,127,513,1214,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Summit Public Schools,Summit Public School: Tamalpais,NSLP_BREAKFAST,575,186,130,891,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Summit Public Schools,Summit Public School: Tamalpais,NSLP_LUNCH,894,318,293,1505,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Summit Public Schools,Summit Public School: Denali,NSLP_BREAKFAST_SEVERENEED,406,112,349,867,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Summit Public Schools,Summit Public School: Denali,NSLP_LUNCH,587,190,491,1268,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,ROLLING HILLS MIDDLE,NSLP_LUNCH,1080,266,2306,3652,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,MARSHALL LANE ELEMENTARY,NSLP_LUNCH,343,46,2468,2857,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,VILLAGE,NSLP_LUNCH,58,35,768,861,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,FOREST HILL ELEMENTARY,NSLP_LUNCH,393,206,2623,3222,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,MONROE MIDDLE,NSLP_BREAKFAST_SEVERENEED,603,108,236,947,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,MONROE MIDDLE,NSLP_LUNCH,3297,752,1551,5600,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,Campbell Middle                                                 ,NSLP_BREAKFAST_SEVERENEED,1293,190,429,1912,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,Campbell Middle                                                 ,NSLP_LUNCH,1384,281,477,2142,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,CASTLEMONT ELEMENTARY,NSLP_LUNCH,3217,729,990,4936,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,SHERMAN OAKS ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,2350,644,617,3611,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,SHERMAN OAKS ELEMENTARY,NSLP_LUNCH,3471,1022,1225,5718,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,Rosemary                                                        ,NSLP_BREAKFAST_SEVERENEED,1919,316,463,2698,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,Rosemary                                                        ,NSLP_LUNCH,6266,1245,962,8473,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,BLACKFORD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1426,310,153,1889,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,BLACKFORD ELEMENTARY,NSLP_LUNCH,3218,798,991,5007,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,CAPRI ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,174,140,67,381,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,CAPRI ELEMENTARY,NSLP_LUNCH,2063,594,1919,4576,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,LYNHAVEN ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,953,207,259,1419,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Campbell Union School District,LYNHAVEN ELEMENTARY,NSLP_LUNCH,3022,870,1746,5638,2018
SAN MATEO,Jan 2018,NSLP,NSLP,San Mateo County Office of Education,TOWER ROAD,NSLP_LUNCH,15,,,15,2018
SAN MATEO,Jan 2018,NSLP,NSLP,San Mateo County Office of Education,Gateway Center,NSLP_BREAKFAST_SEVERENEED,136,,,136,2018
SAN MATEO,Jan 2018,NSLP,NSLP,San Mateo County Office of Education,Gateway Center,NSLP_LUNCH,79,,,79,2018
SAN MATEO,Jan 2018,NSLP,NSLP,San Mateo County Office of Education,PALOS VERDES SPECIAL ED,NSLP_LUNCH,306,46,,352,2018
SAN MATEO,Jan 2018,NSLP,NSLP,San Mateo County Office of Education,Outdoor Education Program,NSLP_BREAKFAST,225,41,2338,2604,2018
SAN MATEO,Jan 2018,NSLP,NSLP,San Mateo County Office of Education,Outdoor Education Program,NSLP_LUNCH,225,41,2338,2604,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,CLIFFORD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,896,198,462,1556,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,CLIFFORD ELEMENTARY,NSLP_LUNCH,1606,397,1114,3117,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,FAIR OAKS ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1400,297,148,1845,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,FAIR OAKS ELEMENTARY,NSLP_LUNCH,2339,421,227,2987,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,FAIR OAKS ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,2049,0,0,2049,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,GARFIELD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,4830,466,386,5682,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,GARFIELD ELEMENTARY,NSLP_LUNCH,6254,722,550,7526,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,GARFIELD ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,1166,0,0,1166,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,HAWES ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1591,308,117,2016,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,HAWES ELEMENTARY,NSLP_LUNCH,2887,546,231,3664,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,HAWES ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,879,0,0,879,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,HENRY FORD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,872,161,491,1524,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,HENRY FORD ELEMENTARY,NSLP_LUNCH,1434,355,1039,2828,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,HENRY FORD ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,1393,0,0,1393,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,HOOVER ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,3916,484,489,4889,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,HOOVER ELEMENTARY,NSLP_LUNCH,6803,877,834,8514,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,HOOVER ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,2175,0,0,2175,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,JOHN GILL ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1316,284,175,1775,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,JOHN GILL ELEMENTARY,NSLP_LUNCH,1706,379,273,2358,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,JOHN GILL ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,1514,0,0,1514,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,John F. Kennedy Middle                                          ,NSLP_BREAKFAST_SEVERENEED,2348,654,481,3483,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,John F. Kennedy Middle                                          ,NSLP_LUNCH,2593,748,811,4152,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,John F. Kennedy Middle                                          ,NSLP_SNACK_AREAELIGIBLE,1255,0,0,1255,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,MCKINLEY INSTITUTE OF TECHNOLOGY,NSLP_BREAKFAST_SEVERENEED,1194,248,150,1592,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,MCKINLEY INSTITUTE OF TECHNOLOGY,NSLP_LUNCH,1486,457,228,2171,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,Adelante Spanish Immersion                                      ,NSLP_BREAKFAST_SEVERENEED,689,337,1011,2037,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,Adelante Spanish Immersion                                      ,NSLP_LUNCH,998,675,1561,3234,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,ROOSEVELT ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1259,459,278,1996,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,ROOSEVELT ELEMENTARY,NSLP_LUNCH,2399,937,942,4278,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,ROOSEVELT ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,141,0,0,141,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,ROY CLOUD ELEMENTARY,NSLP_BREAKFAST,334,71,2174,2579,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,ROY CLOUD ELEMENTARY,NSLP_LUNCH,391,74,2507,2972,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,SELBY LANE ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,3380,888,451,4719,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,SELBY LANE ELEMENTARY,NSLP_LUNCH,5094,1411,748,7253,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,SELBY LANE ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,2174,0,0,2174,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,TAFT ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,2140,492,296,2928,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,TAFT ELEMENTARY,NSLP_LUNCH,2968,672,482,4122,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,TAFT ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,1022,0,0,1022,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,Orion Alternative                                               ,NSLP_BREAKFAST_SEVERENEED,289,42,330,661,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,Orion Alternative                                               ,NSLP_LUNCH,395,56,555,1006,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,North Star Academy                                              ,NSLP_BREAKFAST,144,67,374,585,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,North Star Academy                                              ,NSLP_LUNCH,198,116,1218,1532,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,Connect Community Charter,NSLP_BREAKFAST_SEVERENEED,320,121,66,507,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,Connect Community Charter,NSLP_LUNCH,1356,474,293,2123,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,KIPP Excelencia Community Prep,NSLP_BREAKFAST_SEVERENEED,1542,282,108,1932,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,KIPP Excelencia Community Prep,NSLP_LUNCH,4370,1002,540,5912,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Redwood City Elementary School District,KIPP Excelencia Community Prep,NSLP_SNACK_AREAELIGIBLE,2040,0,0,2040,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Escuela Xochitl Tonatiul,Sunrise Middle,NSLP_BREAKFAST_SEVERENEED,1222,93,77,1392,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Escuela Xochitl Tonatiul,Sunrise Middle,NSLP_LUNCH,1350,167,134,1651,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Escuela Xochitl Tonatiul,Sunrise Middle,NSLP_SNACK_AREAELIGIBLE,1073,0,0,1073,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,CHERRYWOOD ELEMENTARY,NSLP_LUNCH,826,271,995,2092,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,LANEVIEW ELEMENTARY,NSLP_LUNCH,983,353,1117,2453,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,NOBLE ELEMENTARY,NSLP_LUNCH,669,147,1344,2160,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,NORTHWOOD ELEMENTARY,NSLP_LUNCH,788,250,1244,2282,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,RUSKIN ELEMENTARY,NSLP_LUNCH,629,220,1841,2690,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,TOYON ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,383,51,14,448,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,TOYON ELEMENTARY,NSLP_LUNCH,1082,351,464,1897,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,VINCI PARK ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,354,62,62,478,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,VINCI PARK ELEMENTARY,NSLP_LUNCH,1695,303,985,2983,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,MAJESTIC WAY ELEMENTARY,NSLP_LUNCH,992,318,1586,2896,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,BROOKTREE ELEMENTARY,NSLP_LUNCH,750,125,1352,2227,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,SUMMERDALE ELEMENTARY,NSLP_LUNCH,956,376,1114,2446,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,MORRILL MIDDLE,NSLP_BREAKFAST_SEVERENEED,697,41,371,1109,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,MORRILL MIDDLE,NSLP_LUNCH,731,70,381,1182,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,PIEDMONT MIDDLE,NSLP_BREAKFAST_SEVERENEED,812,209,518,1539,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,PIEDMONT MIDDLE,NSLP_LUNCH,1209,354,825,2388,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,SIERRAMONT MIDDLE,NSLP_BREAKFAST_SEVERENEED,600,144,572,1316,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Berryessa Union Elementary School District,SIERRAMONT MIDDLE,NSLP_LUNCH,1052,316,1160,2528,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Brisbane Elementary School District,Brisbane Elementary,NSLP_LUNCH,325,15,684,1024,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Brisbane Elementary School District,Lipman Middle,NSLP_LUNCH,348,60,374,782,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Brisbane Elementary School District,Panorama Elementary,NSLP_BREAKFAST,229,0,14,243,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Brisbane Elementary School District,Panorama Elementary,NSLP_LUNCH,280,14,211,505,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Mateo Sheedy Elementary,NSLP_BREAKFAST_SEVERENEED,6170,1461,991,8622,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Mateo Sheedy Elementary,NSLP_LUNCH,4593,1029,390,6012,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Si Se Puede Academy                                  ,NSLP_BREAKFAST_SEVERENEED,4883,985,896,6764,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Si Se Puede Academy                                  ,NSLP_LUNCH,3746,651,442,4839,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Los Suenos Academy,NSLP_BREAKFAST_SEVERENEED,5279,1019,1043,7341,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Los Suenos Academy,NSLP_LUNCH,4668,894,517,6079,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Discovery Prep                                       ,NSLP_BREAKFAST_SEVERENEED,5660,1115,1134,7909,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Discovery Prep                                       ,NSLP_LUNCH,4373,717,513,5603,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Mosaic Elementary,NSLP_BREAKFAST_SEVERENEED,5595,1773,1901,9269,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Mosaic Elementary,NSLP_LUNCH,4458,1369,1130,6957,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Academy Brilliant Minds                              ,NSLP_BREAKFAST_SEVERENEED,4864,1221,2342,8427,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Academy Brilliant Minds                              ,NSLP_LUNCH,3725,857,1367,5949,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Alma Academy,NSLP_BREAKFAST_SEVERENEED,5150,1292,1194,7636,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Alma Academy,NSLP_LUNCH,4701,925,739,6365,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Spark Academy                                        ,NSLP_BREAKFAST_SEVERENEED,4752,1999,2763,9514,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Spark Academy                                        ,NSLP_LUNCH,3897,1602,1805,7304,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Fuerza Community Prep,NSLP_BREAKFAST_SEVERENEED,5495,1266,1726,8487,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Fuerza Community Prep,NSLP_LUNCH,4796,1089,1080,6965,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Futuro Academy,NSLP_BREAKFAST,2659,911,612,4182,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Futuro Academy,NSLP_LUNCH,1981,681,329,2991,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Rising Stars                                         ,NSLP_BREAKFAST,4733,973,1463,7169,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Rising Stars                                         ,NSLP_LUNCH,4739,849,1031,6619,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Redwood City,NSLP_BREAKFAST_SEVERENEED,2857,497,880,4234,2018
SANTA CLARA,Jan 2018,NSLP,NSLP,Rocketship Education,Rocketship Redwood City,NSLP_LUNCH,1800,265,309,2374,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Sequoia Union High School District,East Palo Alto Academy,NSLP_BREAKFAST_SEVERENEED,1449,180,40,1669,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Sequoia Union High School District,East Palo Alto Academy,NSLP_LUNCH,2151,298,81,2530,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Sequoia Union High School District,CARLMONT HIGH,NSLP_BREAKFAST_SEVERENEED,873,98,84,1055,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Sequoia Union High School District,CARLMONT HIGH,NSLP_LUNCH,1766,241,1925,3932,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Sequoia Union High School District,Menlo-Atherton High                                             ,NSLP_BREAKFAST_SEVERENEED,4240,156,10,4406,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Sequoia Union High School District,Menlo-Atherton High                                             ,NSLP_LUNCH,7188,471,295,7954,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Sequoia Union High School District,Redwood High                                                    ,NSLP_BREAKFAST_SEVERENEED,284,19,3,306,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Sequoia Union High School District,Redwood High                                                    ,NSLP_LUNCH,771,57,8,836,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Sequoia Union High School District,Sequoia High                                                    ,NSLP_BREAKFAST_SEVERENEED,3716,442,152,4310,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Sequoia Union High School District,Sequoia High                                                    ,NSLP_LUNCH,5583,986,766,7335,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Sequoia Union High School District,Woodside High                                                   ,NSLP_BREAKFAST_SEVERENEED,3432,580,120,4132,2018
SAN MATEO,Jan 2018,NSLP,NSLP,Sequoia Union High School District,Woodside High                                                   ,NSLP_LUNCH,3934,703,433,5070,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Millbrae Elementary School District,Green Hills Elementary                                          ,NSLP_BREAKFAST,120,49,738,907,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Millbrae Elementary School District,Green Hills Elementary                                          ,NSLP_LUNCH,467,159,1993,2619,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Millbrae Elementary School District,LOMITA PARK ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,963,235,299,1497,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Millbrae Elementary School District,LOMITA PARK ELEMENTARY,NSLP_LUNCH,1561,487,650,2698,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Millbrae Elementary School District,LOMITA PARK ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,1600,0,0,1600,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Millbrae Elementary School District,Meadows Elementary,NSLP_BREAKFAST,321,126,626,1073,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Millbrae Elementary School District,Meadows Elementary,NSLP_LUNCH,601,248,2159,3008,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Millbrae Elementary School District,SPRING VALLEY ELEMENTARY,NSLP_BREAKFAST,126,32,641,799,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Millbrae Elementary School District,SPRING VALLEY ELEMENTARY,NSLP_LUNCH,409,103,2240,2752,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Millbrae Elementary School District,Taylor Middle                                                   ,NSLP_BREAKFAST,899,121,774,1794,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Millbrae Elementary School District,Taylor Middle                                                   ,NSLP_LUNCH,1386,280,2385,4051,2018
SANTA CLARA,Nov 2017,NSLP,NSLP,Escuela Xochitl Tonatiul,Sunrise Middle,NSLP_BREAKFAST_SEVERENEED,1420,160,121,1701,2018
SANTA CLARA,Nov 2017,NSLP,NSLP,Escuela Xochitl Tonatiul,Sunrise Middle,NSLP_LUNCH,1620,195,167,1982,2018
SANTA CLARA,Nov 2017,NSLP,NSLP,Escuela Xochitl Tonatiul,Sunrise Middle,NSLP_SNACK_AREAELIGIBLE,1166,0,0,1166,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,CLIFFORD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,958,206,450,1614,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,CLIFFORD ELEMENTARY,NSLP_LUNCH,1755,429,1165,3349,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,FAIR OAKS ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1638,316,138,2092,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,FAIR OAKS ELEMENTARY,NSLP_LUNCH,2564,476,198,3238,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,FAIR OAKS ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,2276,0,0,2276,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,GARFIELD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,5129,490,501,6120,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,GARFIELD ELEMENTARY,NSLP_LUNCH,6389,727,619,7735,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,GARFIELD ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,1527,0,0,1527,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,HAWES ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1657,350,125,2132,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,HAWES ELEMENTARY,NSLP_LUNCH,2941,566,239,3746,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,HAWES ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,891,0,0,891,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,HENRY FORD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,882,194,527,1603,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,HENRY FORD ELEMENTARY,NSLP_LUNCH,1343,356,1092,2791,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,HENRY FORD ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,1508,0,0,1508,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,HOOVER ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,4347,490,549,5386,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,HOOVER ELEMENTARY,NSLP_LUNCH,7242,922,877,9041,2018
SAN MATEO,Nov 2017,NSLP,NSLP,Redwood City Elementary School District,HOOVER ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,2349,0,0,2349,2018
